file_name,bin,bin_no,trial,muscle,rms
pp438_adult_232.xlsx,bin_0,0,trial1,brow,9.3071
pp438_adult_232.xlsx,bin_0,0,trial1,cheek,6.0328
pp438_adult_232.xlsx,bin_1,1,trial1,brow,14.9718
pp438_adult_232.xlsx,bin_1,1,trial1,cheek,15.4006
pp438_adult_232.xlsx,bin_2,2,trial1,brow,12.0546
pp438_adult_232.xlsx,bin_2,2,trial1,cheek,9.4363
pp438_adult_232.xlsx,bin_3,3,trial1,brow,9.8545
pp438_adult_232.xlsx,bin_3,3,trial1,cheek,5.7089
pp438_adult_232.xlsx,bin_4,4,trial1,brow,6.143
pp438_adult_232.xlsx,bin_4,4,trial1,cheek,5.0479
pp438_adult_232.xlsx,bin_5,5,trial1,brow,7.4045
pp438_adult_232.xlsx,bin_5,5,trial1,cheek,6.7613
pp438_adult_232.xlsx,bin_6,6,trial1,brow,7.3649
pp438_adult_232.xlsx,bin_6,6,trial1,cheek,5.9541
pp438_adult_232.xlsx,bin_7,7,trial1,brow,15.5887
pp438_adult_232.xlsx,bin_7,7,trial1,cheek,6.2987
pp438_adult_232.xlsx,bin_8,8,trial1,brow,9.7825
pp438_adult_232.xlsx,bin_8,8,trial1,cheek,6.2856
pp438_adult_232.xlsx,bin_9,9,trial1,brow,10.6056
pp438_adult_232.xlsx,bin_9,9,trial1,cheek,5.2874
pp438_adult_232.xlsx,bin_10,10,trial1,brow,9.3207
pp438_adult_232.xlsx,bin_10,10,trial1,cheek,5.3807
pp438_adult_232.xlsx,bin_0,0,trial2,brow,11.377
pp438_adult_232.xlsx,bin_0,0,trial2,cheek,5.9008
pp438_adult_232.xlsx,bin_1,1,trial2,brow,11.9071
pp438_adult_232.xlsx,bin_1,1,trial2,cheek,6.289
pp438_adult_232.xlsx,bin_2,2,trial2,brow,12.3455
pp438_adult_232.xlsx,bin_2,2,trial2,cheek,7.9112
pp438_adult_232.xlsx,bin_3,3,trial2,brow,12.4536
pp438_adult_232.xlsx,bin_3,3,trial2,cheek,7.9913
pp438_adult_232.xlsx,bin_4,4,trial2,brow,9.9104
pp438_adult_232.xlsx,bin_4,4,trial2,cheek,5.1615
pp438_adult_232.xlsx,bin_5,5,trial2,brow,10.501
pp438_adult_232.xlsx,bin_5,5,trial2,cheek,4.9838
pp438_adult_232.xlsx,bin_6,6,trial2,brow,10.4627
pp438_adult_232.xlsx,bin_6,6,trial2,cheek,4.4846
pp438_adult_232.xlsx,bin_7,7,trial2,brow,10.6178
pp438_adult_232.xlsx,bin_7,7,trial2,cheek,4.6913
pp438_adult_232.xlsx,bin_8,8,trial2,brow,10.2493
pp438_adult_232.xlsx,bin_8,8,trial2,cheek,5.29
pp438_adult_232.xlsx,bin_9,9,trial2,brow,12.0464
pp438_adult_232.xlsx,bin_9,9,trial2,cheek,5.3312
pp438_adult_232.xlsx,bin_10,10,trial2,brow,12.8406
pp438_adult_232.xlsx,bin_10,10,trial2,cheek,6.1918
pp438_adult_232.xlsx,bin_0,0,trial3,brow,12.4854
pp438_adult_232.xlsx,bin_0,0,trial3,cheek,7.0012
pp438_adult_232.xlsx,bin_1,1,trial3,brow,11.7514
pp438_adult_232.xlsx,bin_1,1,trial3,cheek,5.5825
pp438_adult_232.xlsx,bin_2,2,trial3,brow,10.2287
