file_name,bin,bin_no,trial,muscle,rms
pp415_adult_535.xlsx,bin_0,0,trial1,brow,10.0279
pp415_adult_535.xlsx,bin_0,0,trial1,cheek,2.5668
pp415_adult_535.xlsx,bin_1,1,trial1,brow,10.1783
pp415_adult_535.xlsx,bin_1,1,trial1,cheek,2.2097
pp415_adult_535.xlsx,bin_2,2,trial1,brow,9.435
pp415_adult_535.xlsx,bin_2,2,trial1,cheek,3.1962
pp415_adult_535.xlsx,bin_3,3,trial1,brow,12.7916
pp415_adult_535.xlsx,bin_3,3,trial1,cheek,3.2192
pp415_adult_535.xlsx,bin_4,4,trial1,brow,11.1823
pp415_adult_535.xlsx,bin_4,4,trial1,cheek,2.3215
pp415_adult_535.xlsx,bin_5,5,trial1,brow,9.9243
pp415_adult_535.xlsx,bin_5,5,trial1,cheek,3.1175
pp415_adult_535.xlsx,bin_6,6,trial1,brow,9.2057
pp415_adult_535.xlsx,bin_6,6,trial1,cheek,2.6159
pp415_adult_535.xlsx,bin_7,7,trial1,brow,8.3898
pp415_adult_535.xlsx,bin_7,7,trial1,cheek,2.1908
pp415_adult_535.xlsx,bin_8,8,trial1,brow,10.2086
pp415_adult_535.xlsx,bin_8,8,trial1,cheek,2.0865
pp415_adult_535.xlsx,bin_9,9,trial1,brow,14.1732
pp415_adult_535.xlsx,bin_9,9,trial1,cheek,2.8281
pp415_adult_535.xlsx,bin_10,10,trial1,brow,12.7487
pp415_adult_535.xlsx,bin_10,10,trial1,cheek,2.118
pp415_adult_535.xlsx,bin_0,0,trial2,brow,8.7951
pp415_adult_535.xlsx,bin_0,0,trial2,cheek,2.7229
pp415_adult_535.xlsx,bin_1,1,trial2,brow,7.9131
pp415_adult_535.xlsx,bin_1,1,trial2,cheek,2.7543
pp415_adult_535.xlsx,bin_2,2,trial2,brow,9.6659
pp415_adult_535.xlsx,bin_2,2,trial2,cheek,3.2738
pp415_adult_535.xlsx,bin_3,3,trial2,brow,6.9765
pp415_adult_535.xlsx,bin_3,3,trial2,cheek,2.2431
pp415_adult_535.xlsx,bin_4,4,trial2,brow,9.1714
pp415_adult_535.xlsx,bin_4,4,trial2,cheek,3.1446
pp415_adult_535.xlsx,bin_5,5,trial2,brow,8.9372
pp415_adult_535.xlsx,bin_5,5,trial2,cheek,2.7827
pp415_adult_535.xlsx,bin_6,6,trial2,brow,8.8463
pp415_adult_535.xlsx,bin_6,6,trial2,cheek,2.4152
pp415_adult_535.xlsx,bin_7,7,trial2,brow,6.5605
pp415_adult_535.xlsx,bin_7,7,trial2,cheek,2.6594
pp415_adult_535.xlsx,bin_8,8,trial2,brow,7.6764
pp415_adult_535.xlsx,bin_8,8,trial2,cheek,2.4769
pp415_adult_535.xlsx,bin_9,9,trial2,brow,6.5711
pp415_adult_535.xlsx,bin_9,9,trial2,cheek,2.9672
pp415_adult_535.xlsx,bin_10,10,trial2,brow,7.1181
pp415_adult_535.xlsx,bin_10,10,trial2,cheek,3.0414
pp415_adult_535.xlsx,bin_0,0,trial3,brow,7.3853
pp415_adult_535.xlsx,bin_0,0,trial3,cheek,3.0475
pp415_adult_535.xlsx,bin_1,1,trial3,brow,7.2098
pp415_adult_535.xlsx,bin_1,1,trial3,cheek,2.645
pp415_adult_535.xlsx,bin_2,2,trial3,brow,7.6959
pp415_adult_535.xlsx,bin_2,2,trial3,cheek,2.3413
pp415_adult_535.xlsx,bin_3,3,trial3,brow,8.5053
pp415_adult_535.xlsx,bin_3,3,trial3,cheek,3.0795
pp415_adult_535.xlsx,bin_4,4,trial3,brow,6.8083
pp415_adult_535.xlsx,bin_4,4,trial3,cheek,2.1978
pp415_adult_535.xlsx,bin_5,5,trial3,brow,6.262
pp415_adult_535.xlsx,bin_5,5,trial3,cheek,2.5
pp415_adult_535.xlsx,bin_6,6,trial3,brow,7.1132
pp415_adult_535.xlsx,bin_6,6,trial3,cheek,2.846
pp415_adult_535.xlsx,bin_7,7,trial3,brow,8.8176
pp415_adult_535.xlsx,bin_7,7,trial3,cheek,2.9561
pp415_adult_535.xlsx,bin_8,8,trial3,brow,7.1799
pp415_adult_535.xlsx,bin_8,8,trial3,cheek,3.0099
pp415_adult_535.xlsx,bin_9,9,trial3,brow,7.3535
pp415_adult_535.xlsx,bin_9,9,trial3,cheek,3.0366
pp415_adult_535.xlsx,bin_10,10,trial3,brow,7.8637
pp415_adult_535.xlsx,bin_10,10,trial3,cheek,2.3117
pp415_adult_535.xlsx,bin_0,0,trial4,brow,7.324
pp415_adult_535.xlsx,bin_0,0,trial4,cheek,2.541
pp415_adult_535.xlsx,bin_1,1,trial4,brow,7.514
pp415_adult_535.xlsx,bin_1,1,trial4,cheek,2.8297
pp415_adult_535.xlsx,bin_2,2,trial4,brow,9.4944
pp415_adult_535.xlsx,bin_2,2,trial4,cheek,2.8651
pp415_adult_535.xlsx,bin_3,3,trial4,brow,6.6413
pp415_adult_535.xlsx,bin_3,3,trial4,cheek,2.3368
pp415_adult_535.xlsx,bin_4,4,trial4,brow,8.12
pp415_adult_535.xlsx,bin_4,4,trial4,cheek,2.6359
pp415_adult_535.xlsx,bin_5,5,trial4,brow,9.3724
pp415_adult_535.xlsx,bin_5,5,trial4,cheek,2.3448
pp415_adult_535.xlsx,bin_6,6,trial4,brow,10.3115
pp415_adult_535.xlsx,bin_6,6,trial4,cheek,2.252
pp415_adult_535.xlsx,bin_7,7,trial4,brow,9.6006
pp415_adult_535.xlsx,bin_7,7,trial4,cheek,2.9472
pp415_adult_535.xlsx,bin_8,8,trial4,brow,8.3638
pp415_adult_535.xlsx,bin_8,8,trial4,cheek,2.9159
pp415_adult_535.xlsx,bin_9,9,trial4,brow,6.1807
pp415_adult_535.xlsx,bin_9,9,trial4,cheek,3.0576
pp415_adult_535.xlsx,bin_10,10,trial4,brow,7.6816
pp415_adult_535.xlsx,bin_10,10,trial4,cheek,2.4909
pp415_adult_535.xlsx,bin_0,0,trial5,brow,11.4913
pp415_adult_535.xlsx,bin_0,0,trial5,cheek,2.7865
