file_name,bin,bin_no,trial,muscle,rms
pp489_285.xlsx,bin_0,0,trial1,brow,16.4369
pp489_285.xlsx,bin_0,0,trial1,cheek,45.6106
pp489_285.xlsx,bin_1,1,trial1,brow,21.9045
pp489_285.xlsx,bin_1,1,trial1,cheek,44.166
pp489_285.xlsx,bin_2,2,trial1,brow,45.5761
pp489_285.xlsx,bin_2,2,trial1,cheek,45.9722
pp489_285.xlsx,bin_3,3,trial1,brow,24.9833
pp489_285.xlsx,bin_3,3,trial1,cheek,91.6605
pp489_285.xlsx,bin_4,4,trial1,brow,33.9471
pp489_285.xlsx,bin_4,4,trial1,cheek,66.3552
pp489_285.xlsx,bin_5,5,trial1,brow,14.769
pp489_285.xlsx,bin_5,5,trial1,cheek,30.7837
pp489_285.xlsx,bin_6,6,trial1,brow,9.5619
pp489_285.xlsx,bin_6,6,trial1,cheek,30.7185
pp489_285.xlsx,bin_7,7,trial1,brow,7.8246
pp489_285.xlsx,bin_7,7,trial1,cheek,22.9421
pp489_285.xlsx,bin_8,8,trial1,brow,7.8091
pp489_285.xlsx,bin_8,8,trial1,cheek,13.1283
pp489_285.xlsx,bin_9,9,trial1,brow,7.6567
pp489_285.xlsx,bin_9,9,trial1,cheek,36.9382
pp489_285.xlsx,bin_10,10,trial1,brow,61.6023
pp489_285.xlsx,bin_10,10,trial1,cheek,20.5761
pp489_285.xlsx,bin_0,0,trial2,brow,5.3665
pp489_285.xlsx,bin_0,0,trial2,cheek,9.0259
pp489_285.xlsx,bin_1,1,trial2,brow,5.8179
pp489_285.xlsx,bin_1,1,trial2,cheek,14.3359
pp489_285.xlsx,bin_2,2,trial2,brow,5.3047
pp489_285.xlsx,bin_2,2,trial2,cheek,9.6773
pp489_285.xlsx,bin_3,3,trial2,brow,5.45
pp489_285.xlsx,bin_3,3,trial2,cheek,6.7841
pp489_285.xlsx,bin_4,4,trial2,brow,5.4563
pp489_285.xlsx,bin_4,4,trial2,cheek,8.7625
pp489_285.xlsx,bin_5,5,trial2,brow,4.9921
pp489_285.xlsx,bin_5,5,trial2,cheek,9.0144
pp489_285.xlsx,bin_6,6,trial2,brow,5.7626
pp489_285.xlsx,bin_6,6,trial2,cheek,7.108
pp489_285.xlsx,bin_7,7,trial2,brow,5.9575
pp489_285.xlsx,bin_7,7,trial2,cheek,8.528
pp489_285.xlsx,bin_8,8,trial2,brow,6.8168
pp489_285.xlsx,bin_8,8,trial2,cheek,6.19
pp489_285.xlsx,bin_9,9,trial2,brow,6.2072
pp489_285.xlsx,bin_9,9,trial2,cheek,7.654
pp489_285.xlsx,bin_10,10,trial2,brow,4.8036
pp489_285.xlsx,bin_10,10,trial2,cheek,7.6352
pp489_285.xlsx,bin_0,0,trial3,brow,6.1986
pp489_285.xlsx,bin_0,0,trial3,cheek,12.7083
pp489_285.xlsx,bin_1,1,trial3,brow,5.382
pp489_285.xlsx,bin_1,1,trial3,cheek,15.1603
pp489_285.xlsx,bin_2,2,trial3,brow,7.4919
pp489_285.xlsx,bin_2,2,trial3,cheek,11.8806
pp489_285.xlsx,bin_3,3,trial3,brow,7.9775
pp489_285.xlsx,bin_3,3,trial3,cheek,15.8288
pp489_285.xlsx,bin_4,4,trial3,brow,5.7656
pp489_285.xlsx,bin_4,4,trial3,cheek,7.853
pp489_285.xlsx,bin_5,5,trial3,brow,5.0553
pp489_285.xlsx,bin_5,5,trial3,cheek,8.8611
pp489_285.xlsx,bin_6,6,trial3,brow,5.0191
pp489_285.xlsx,bin_6,6,trial3,cheek,7.0437
pp489_285.xlsx,bin_7,7,trial3,brow,5.6609
pp489_285.xlsx,bin_7,7,trial3,cheek,10.9114
pp489_285.xlsx,bin_8,8,trial3,brow,5.6269
pp489_285.xlsx,bin_8,8,trial3,cheek,7.9651
pp489_285.xlsx,bin_9,9,trial3,brow,5.9032
pp489_285.xlsx,bin_9,9,trial3,cheek,11.389
pp489_285.xlsx,bin_10,10,trial3,brow,6.7564
pp489_285.xlsx,bin_10,10,trial3,cheek,9.2662
pp489_285.xlsx,bin_0,0,trial4,brow,6.0534
pp489_285.xlsx,bin_0,0,trial4,cheek,4.9207
pp489_285.xlsx,bin_1,1,trial4,brow,4.8523
pp489_285.xlsx,bin_1,1,trial4,cheek,7.5411
pp489_285.xlsx,bin_2,2,trial4,brow,5.107
pp489_285.xlsx,bin_2,2,trial4,cheek,5.684
pp489_285.xlsx,bin_3,3,trial4,brow,4.8524
pp489_285.xlsx,bin_3,3,trial4,cheek,6.3843
pp489_285.xlsx,bin_4,4,trial4,brow,5.1111
pp489_285.xlsx,bin_4,4,trial4,cheek,5.8995
pp489_285.xlsx,bin_5,5,trial4,brow,4.358
pp489_285.xlsx,bin_5,5,trial4,cheek,6.0838
pp489_285.xlsx,bin_6,6,trial4,brow,6.4112
pp489_285.xlsx,bin_6,6,trial4,cheek,6.7378
pp489_285.xlsx,bin_7,7,trial4,brow,4.7532
pp489_285.xlsx,bin_7,7,trial4,cheek,5.4369
pp489_285.xlsx,bin_8,8,trial4,brow,6.2134
pp489_285.xlsx,bin_8,8,trial4,cheek,5.0845
pp489_285.xlsx,bin_9,9,trial4,brow,5.2997
pp489_285.xlsx,bin_9,9,trial4,cheek,5.9726
pp489_285.xlsx,bin_10,10,trial4,brow,4.6508
pp489_285.xlsx,bin_10,10,trial4,cheek,5.8002
pp489_285.xlsx,bin_0,0,trial5,brow,5.5045
pp489_285.xlsx,bin_0,0,trial5,cheek,5.5947
pp489_285.xlsx,bin_1,1,trial5,brow,5.3518
pp489_285.xlsx,bin_1,1,trial5,cheek,5.3133
pp489_285.xlsx,bin_2,2,trial5,brow,6.1568
pp489_285.xlsx,bin_2,2,trial5,cheek,5.7634
pp489_285.xlsx,bin_3,3,trial5,brow,6.3536
pp489_285.xlsx,bin_3,3,trial5,cheek,6.2372
pp489_285.xlsx,bin_4,4,trial5,brow,4.8063
pp489_285.xlsx,bin_4,4,trial5,cheek,4.1016
pp489_285.xlsx,bin_5,5,trial5,brow,5.0564
pp489_285.xlsx,bin_5,5,trial5,cheek,6.3182
pp489_285.xlsx,bin_6,6,trial5,brow,5.4045
pp489_285.xlsx,bin_6,6,trial5,cheek,6.0513
pp489_285.xlsx,bin_7,7,trial5,brow,4.7006
pp489_285.xlsx,bin_7,7,trial5,cheek,4.7815
pp489_285.xlsx,bin_8,8,trial5,brow,4.7524
pp489_285.xlsx,bin_8,8,trial5,cheek,5.2735
pp489_285.xlsx,bin_9,9,trial5,brow,4.8882
pp489_285.xlsx,bin_9,9,trial5,cheek,6.1199
pp489_285.xlsx,bin_10,10,trial5,brow,5.605
pp489_285.xlsx,bin_10,10,trial5,cheek,5.2492
